1564427098,5016,15768,-1252,1916,942,-446,0
1564427098,4744,14172,-1012,502,-1736,-247,0
1564427098,1652,15308,-956,425,2416,-1408,0
1564427098,1648,16960,-2208,-168,358,3000,0
1564427098,2772,15976,-280,-2417,647,925,0
1564427098,2140,14796,-296,1061,-477,-858,0
1564427098,7276,14488,-5564,-1670,-2822,-2699,0
1564427098,6532,14224,-2872,-641,-1257,-352,0
1564427098,2128,16292,-1768,26,714,402,0
1564427098,6252,16412,-3544,-1442,2338,978,0
1564427098,2008,14192,264,1132,11,311,0
1564427098,2012,19016,-3088,-1591,2097,-60,0
1564427098,1996,16840,-520,182,1209,807,1
1564427098,5068,15540,-1560,-350,-189,2153,0
1564427098,4620,19188,-3360,220,929,-124,1
1564427098,3320,14724,-1012,-520,1985,364,0
1564427098,2572,16184,48,-1761,507,204,0
1564427098,6052,15268,780,-225,2551,-324,0
1564427098,1588,16104,-920,-3695,1185,1724,0
1564427098,3880,14636,2012,-2524,58,448,0
1564427098,1412,14660,1352,1839,-395,-1480,0
1564427098,2164,16116,12,-103,-752,-2165,0
1564427099,2872,16352,-660,-993,1253,-507,1
1564427099,1708,17404,1948,433,523,1692,0
1564427099,4104,14312,444,-331,-1426,982,0
1564427099,2048,15948,132,-1661,-3052,1202,0
1564427099,3032,16052,316,1774,-1491,837,0
1564427099,3220,15768,1556,1681,-2155,-741,0
1564427099,4776,15876,5636,536,-488,-1304,0
1564427099,3856,16724,-952,2331,991,-1734,0
1564427099,9368,13756,-7220,-1076,10863,-3610,0
1564427099,-868,16464,-460,531,-1102,2649,0
1564427099,2412,14588,1364,776,-538,2551,0
1564427099,400,17004,2944,-394,-3268,-4058,2
1564427099,6356,15388,-1120,1354,-3177,-2437,0
1564427099,3964,16196,-2260,28,1761,632,0
1564427099,4276,15104,-1592,-1967,1376,1535,0
1564427099,-404,16140,1340,-893,-523,2938,0
1564427099,3920,15644,100,-110,353,-1306,0
1564427099,1528,17188,-468,-1196,2004,1307,0
1564427099,3988,16332,-40,-1327,1234,4379,0
1564427099,1924,14048,-44,-516,-563,4738,0
1564427099,5156,16040,532,1140,-3929,8416,0
1564427099,5336,14660,-1112,-1791,1489,2651,2
1564427099,5644,16584,-72,-3904,5869,2028,0
1564427099,4096,16300,2400,-1605,4038,2062,0
1564427099,13320,18632,-1888,2069,-2907,-357,0
1564427099,7092,10804,5224,27707,-8396,-3145,0
1564427099,3936,16084,-3056,7057,-6905,-1807,1
1564427099,2284,15604,-1904,1394,-10,1763,1
1564427100,6612,15160,-2104,1131,1943,3883,0
1564427100,3204,14248,-1500,-691,1509,-181,0
1564427100,4884,14792,-716,239,-508,-1197,2
1564427100,4828,13512,-508,1428,1030,-3398,1
1564427100,3216,14288,156,5456,-1648,-5086,0
1564427100,5236,15636,-4120,1684,-805,-5601,0
1564427100,2656,15516,-1468,-2771,1094,-6052,0
1564427100,512,15448,-1008,-3867,2182,-2387,0
1564427100,2040,14724,124,-414,-498,2150,0
1564427100,3836,14500,-876,3624,-1557,1896,0
1564427100,2152,16996,-3132,1510,-1646,716,0
1564427100,4940,15224,-1812,-1702,1871,-762,1
1564427100,2120,15200,-908,-1098,-636,-1689,0
1564427100,1832,16204,-1048,-1832,-874,-2617,0
1564427100,3180,15632,-576,1077,332,-3659,0
1564427100,2264,17252,-2148,1113,909,-2267,0
1564427100,3532,16000,-1372,-1418,413,-1688,0
1564427100,1256,15312,220,-1288,-100,-1953,0
1564427100,4228,13588,-92,1650,-954,-1027,2
1564427100,-968,16272,-2800,-1898,866,4182,0
1564427100,2176,14512,376,-5410,2152,1609,0
1564427100,1660,15440,1012,977,1364,-597,0
1564427100,476,15244,432,2933,-822,-1086,0
1564427100,2216,14972,-248,-506,1326,-127,0
1564427100,1240,16212,-60,-650,2812,-1238,0
1564427100,2936,15824,12,2252,2741,-150,0
1564427100,388,16104,-340,675,934,-358,0
1564427100,2660,15828,936,-474,1135,-835,0
1564427101,3072,15112,-196,1990,4334,-149,0
1564427101,1872,16444,-1060,626,1055,-379,0
1564427101,4096,12508,13928,-1289,3753,1644,0
1564427101,-288,15460,508,718,155,1543,0
1564427101,-168,17576,-56,1965,1845,2006,0
1564427101,1272,14832,36,1252,-372,2312,0
1564427101,3004,16136,-632,2457,-3803,2483,0
1564427101,4476,15472,-2292,2379,-2593,4531,0
1564427101,2732,17516,-328,64,1810,7576,0
1564427101,3192,16420,-1640,2089,3553,9017,0
1564427101,5496,15204,-532,-1258,1261,8297,0
1564427101,6172,16248,-40,4647,1397,3870,0
1564427101,2988,16060,148,-1926,-2071,57,0
1564427101,2468,14404,444,-366,349,3727,0
1564427101,6888,11676,560,-3385,-370,1692,0
1564427101,5060,15580,-848,-165,1459,1546,0
1564427101,4660,14184,664,954,1445,-2125,0
1564427101,5880,14700,-596,3160,419,-2685,0
1564427101,6720,13328,1264,2712,1169,-4077,0
1564427101,3296,16632,-2124,4812,1561,-2629,1
1564427101,-292,12944,-168,1123,1690,-918,0
1564427101,4292,14764,-500,3271,-108,2157,0
1564427101,4872,14332,-608,-1760,1097,502,0
1564427101,3808,14884,132,-1156,-994,-197,0
1564427101,2872,18460,-3888,-2188,-1027,-260,0
1564427101,5056,19260,-3324,187,-729,-3135,0
1564427101,5220,15404,-932,1289,2386,-6233,0
1564427102,3596,17204,-2524,2854,-424,-300,0
1564427102,2276,15808,-1312,-245,1855,76,1
1564427102,3288,15180,-840,710,3302,-829,1
1564427102,3892,15700,-1100,922,1801,146,0
1564427102,3016,15536,-892,118,1977,-284,0
1564427102,4412,13500,-204,3,3557,-1103,0
1564427102,3780,15732,552,565,-987,-1354,0
1564427102,-1224,16080,-120,1615,2820,-1977,0
1564427102,2012,16596,-444,539,813,1712,1
1564427102,852,18464,64,-2394,1003,4888,0
1564427102,4904,15288,-2136,-2453,2091,2995,0
1564427102,3696,14924,-1564,-802,3483,1149,0
1564427102,4532,15348,168,1037,442,-132,0
1564427102,2884,15140,-364,1194,1085,-4034,0
1564427102,3400,15128,-1040,380,687,-8,0
1564427102,7004,14672,-560,280,3333,-1396,0
1564427102,3280,15812,148,599,2052,-226,0
1564427102,1968,15712,272,-914,696,683,0
1564427102,3844,15184,512,-250,651,941,0
1564427102,3420,15740,-180,980,1074,606,0
1564427102,5780,11248,44,-1323,-778,-2216,0
1564427102,4336,14500,-576,675,792,-282,0
1564427102,3192,15636,732,382,-857,694,0
1564427102,3928,15804,100,551,-1538,331,0
1564427102,3512,16280,-248,2627,-2332,1628,0
1564427102,4520,16524,96,4317,-1910,2385,0
1564427102,-1100,13476,464,1044,-1682,105,0
1564427103,6048,21500,-15288,1230,1854,-364,0
1564427103,1220,12752,6228,-1692,865,-102,0
1564427103,4616,16768,-3724,1568,328,1391,0
1564427103,1140,14368,1044,2663,-106,3628,0
1564427103,8372,16648,-2504,307,216,-1074,0
1564427103,3388,14012,1128,-2006,-362,-1900,0
1564427103,3760,15972,-2364,1205,601,-1115,0
1564427103,7376,10700,-1788,3624,2429,916,0
1564427103,1688,14856,0,1569,2736,2130,0
1564427103,3492,16608,760,333,369,-2180,2
1564427103,6928,11132,-1984,1914,4632,4587,0
1564427103,10260,14104,-5856,3112,-2398,-3840,0
1564427103,3476,13508,2232,-558,-1858,457,0
1564427103,-2072,20892,-3948,1047,-288,1209,0
1564427103,3940,13688,240,-9,2473,-3172,0
1564427103,3476,16128,-2064,-364,2778,919,0
1564427103,1848,15444,-2068,151,-1609,-1141,0
1564427103,15976,11240,-3240,4076,1649,-1400,0
1564427103,3476,15796,-2092,-4320,2746,5033,0
1564427103,1648,15408,-364,1007,1402,-211,0
1564427103,3956,16292,-656,30,750,2511,0
1564427103,7264,15668,-1672,-2102,1174,1829,0
1564427103,7152,14300,-752,1440,-918,-3189,0
1564427103,1072,14808,-1628,1356,-730,-684,0
1564427103,6500,12980,-960,3370,-985,1166,2
1564427103,2956,16656,-2660,565,725,-1171,2
1564427103,5040,16396,-2476,954,2202,-49,0
1564427103,2552,15956,-1048,-355,1571,1438,0
1564427104,8536,16004,-6196,343,2715,205,1
1564427104,3868,15340,-984,-37,-199,1358,0
1564427104,4316,15716,-1204,2486,216,1525,0
1564427104,5108,14924,-1256,175,-1413,-1563,0
1564427104,2548,14960,-840,-419,1169,-3743,0
1564427104,5148,15536,-1072,2549,-935,-2379,0
1564427104,328,16524,-1908,1442,1975,-1649,0
1564427104,2612,15708,-996,-2076,2054,4441,0
1564427104,10868,13296,-2576,3036,-3425,-2304,0
1564427104,684,17852,-4884,-3651,1885,-350,0
1564427104,-260,13076,3952,3355,-1443,887,0
1564427104,2192,13928,1096,-4011,200,1437,0
1564427104,3768,16628,-2364,4757,-1796,-2825,0
1564427104,-604,16668,-3120,800,1547,-1117,0
1564427104,876,15232,888,-1128,3807,-324,0
1564427104,2228,16872,-2008,748,41,1855,0
1564427104,4528,14476,244,71,491,-90,0
1564427104,5804,16504,-2776,-746,-951,-346,0
1564427104,2284,15748,-460,-161,-723,639,0
1564427104,1928,16168,-2240,152,1054,-286,0
1564427104,2224,14512,-28,3010,813,-3131,0
1564427104,1932,15356,-1168,3744,-2183,-2185,0
1564427104,792,18540,-4796,1530,-274,-965,0
1564427104,-432,12816,2536,1774,-381,-1987,0
1564427104,2468,17376,-4360,-1171,2958,5041,0
1564427104,2932,15504,-572,3430,354,2482,0
1564427104,380,19176,-4264,-4864,3207,4927,0
1564427105,7872,11952,1580,4580,584,4551,0
1564427105,-1968,17792,-3228,-2619,2163,-1350,0
1564427105,7732,12360,1132,2418,256,704,0
1564427105,1172,16640,-2528,-460,786,-2725,0
1564427105,5420,14260,-112,1693,480,-1062,1
1564427105,1780,16304,-1336,-558,1026,1241,1
1564427105,9300,15280,-2116,4292,1928,-11809,1
1564427105,8848,13972,-560,-1527,-94,-2836,0
1564427105,1656,15612,-2280,1558,699,-2800,0
1564427105,-736,15588,-1548,1080,307,-290,0
1564427105,904,16424,-2288,-557,1413,2886,0
1564427105,4864,14656,-940,1714,1322,2222,0
1564427105,400,14572,-1876,2785,122,-4892,0
1564427105,1636,15248,-368,583,1268,-1991,0
1564427105,2896,15632,-572,1654,895,-2687,0
1564427105,5352,17288,-2816,3003,1064,-3511,0
1564427105,2924,16524,-2012,-1800,379,1405,0
1564427105,3364,15976,-996,581,1335,2206,0
1564427105,1368,15668,-1468,236,1461,624,0
1564427105,804,15644,-1800,-212,567,465,0
1564427105,716,16484,-2688,-1947,1218,4099,0
1564427105,932,15216,-1676,-360,307,3684,0
1564427105,5288,13648,-1552,489,207,1306,0
1564427105,2724,16328,-1024,-453,372,-339,0
1564427105,4116,15700,-1864,1273,-87,95,0
1564427105,1620,15332,-956,918,-53,-1631,0
1564427105,2872,14988,-1020,1393,10,-642,0
1564427105,588,15984,-1596,437,-196,333,0
1564427106,2356,15744,-1780,1296,-169,-828,0
1564427106,2376,15224,-1572,-200,119,249,0
1564427106,7032,16596,-1456,-837,826,3304,0
1564427106,3312,14940,-1092,238,142,692,0
1564427106,-2112,16760,-2004,523,-272,-7600,0
1564427106,844,15148,-368,395,-15,2497,0
1564427106,4036,15044,-1584,902,-625,1323,0
1564427106,1936,14404,-2208,707,287,-2907,2
1564427106,2932,16460,-1468,586,-181,-3070,0
1564427106,1704,15808,-1436,585,-422,-2427,0
1564427106,1148,17700,-776,-546,897,795,0
1564427106,1380,15468,-1528,-680,401,2214,0
1564427106,2328,16220,576,-380,642,591,0
1564427106,4040,13440,720,108,-138,-421,0
1564427106,1412,15324,-172,963,577,-1967,1
1564427106,-1024,15544,488,136,123,-706,0
1564427106,816,17120,-1956,512,96,-1968,0
1564427106,268,22908,-2748,116,1703,852,0
1564427106,6944,6332,-4592,-1478,-2137,9238,1
1564427106,-3792,11560,-1000,542,284,-482,0
1564427106,1404,14956,-464,171,1034,-135,0
1564427106,3868,15908,-1920,-812,1556,2301,0
1564427106,2064,15124,-412,-8,955,2025,0
1564427106,3848,15340,-1800,494,934,-1809,0
1564427106,3840,15940,-836,602,57,-3565,0
1564427106,4736,19264,-1476,-218,1658,2964,0
1564427106,-208,14524,-1064,-111,-513,-1054,0
1564427107,6924,13004,-1680,1465,288,-1509,0
1564427107,732,14840,-512,476,28,-2109,0
1564427107,2024,17280,-3372,823,325,266,0
1564427107,20588,8980,2188,-1888,465,8197,0
1564427107,6500,9932,-284,-876,545,726,0
1564427107,3048,13664,-1668,754,784,-5686,0
1564427107,1912,15580,-492,1262,1128,-2587,0
1564427107,-2636,13780,-584,152,618,-553,0
1564427107,2420,14936,1084,937,-459,3375,0
1564427107,5992,15316,-3784,-44,762,1045,0
1564427107,3692,15568,-1332,507,93,-31,0
1564427107,3656,15016,-1156,-111,866,632,0
1564427107,5208,15508,-1532,438,905,24,0
1564427107,4324,14872,-376,-501,419,-587,0
1564427107,3760,15740,-1192,-85,-108,88,0
1564427107,2648,15076,-292,737,348,-845,0
1564427107,3916,16228,-1748,612,191,-46,0
1564427107,4608,14776,-1004,225,631,-2221,0
1564427107,3176,15016,-780,1696,644,-2883,0
1564427107,9800,13908,1468,-1783,181,1689,0
1564427107,-296,17068,-2020,-229,530,-2154,0
1564427107,1728,15628,-1156,1435,-22,-2482,0
1564427107,1768,15080,404,392,1729,-3486,0
1564427107,3492,17116,-3044,-2549,3614,878,0
1564427107,9644,15920,1556,-2499,10257,-4512,0
1564427107,3556,14956,-1692,6080,5022,-5610,0
1564427107,4028,15604,-1108,2884,5494,-11051,0
1564427107,-5696,17944,-3044,3657,2732,433,0
1564427108,3188,15564,-1100,-4033,1551,3223,0
1564427108,-584,16360,-720,1015,494,2745,0
1564427108,1640,15064,-2184,-1543,1012,3187,0
1564427108,2828,14296,576,-531,1056,2307,0
1564427108,3252,15892,-512,398,654,1964,0
1564427108,2380,14948,180,586,696,389,0
1564427108,3136,15684,-572,1870,625,-3708,2
1564427108,-376,15656,-816,2074,230,-2225,0
1564427108,4816,15912,-1380,-6,39,-494,0
1564427108,3444,16136,-548,1275,101,-2216,0
1564427108,1820,15560,-1496,2147,290,-4396,0
1564427108,-3212,16300,-1772,826,1040,1019,0
1564427108,9576,18352,-1584,-2717,116,6449,0
1564427108,2376,16872,-920,1810,602,-933,0
1564427108,572,16160,-336,-221,-988,450,0
1564427108,3284,15872,-1212,1039,-839,-1360,0
1564427108,764,13768,-2044,1853,182,-3225,0
1564427108,2964,14880,-1340,-478,-812,-1594,1
1564427108,1308,17988,-3560,779,-1072,1143,0
1564427108,2840,19512,-6808,1179,-413,10935,0
1564427108,-7820,11216,2260,3554,-149,-111,0
1564427108,332,14748,2832,1359,-1198,404,0
1564427108,6928,16432,-912,542,-643,-2057,1
1564427108,-21468,23756,4432,3112,-8893,10700,0
1564427108,780,16128,-2040,2803,-1473,291,0
1564427108,-1796,15036,2432,315,-878,1396,0
1564427108,1788,15340,-160,1135,-82,-418,0
1564427109,4436,16476,-4220,1284,130,3737,0
1564427109,2672,17400,-664,2232,-256,2304,0
1564427109,2820,15100,-1032,148,828,-553,1
1564427109,6384,13556,-3620,-559,2366,-381,0
1564427109,3740,14732,-2864,-71,919,-721,0
1564427109,2780,15744,-1596,869,205,-366,0
1564427109,1524,14280,-140,-339,818,1192,0
1564427109,13768,23764,-760,3723,-1551,-4003,0
1564427109,4576,15172,448,-563,293,468,0
1564427109,8972,16840,-3280,122,999,1883,1
1564427109,12824,15792,-6444,4284,1389,1500,0
1564427109,2468,16048,-2184,-794,164,586,0
1564427109,2772,14808,-1828,1172,342,-393,0
1564427109,2904,15656,-2796,1636,235,480,0
1564427109,-752,14956,-2268,1745,445,-510,0
1564427109,4892,14312,-1456,1411,682,1366,0
1564427109,2508,15948,-2736,1461,740,-2262,0
1564427109,2620,15988,-3280,-92,416,768,0
1564427109,32767,22876,-16312,-3702,5805,255,2
1564427109,4244,15316,-3596,2306,1152,-568,1
1564427109,72,12696,-768,241,2249,111,0
1564427109,-20064,10316,-1208,2406,1925,4882,0
1564427109,6716,14092,-2824,461,-345,1873,0
1564427109,3176,15292,-2192,-609,745,84,0
1564427109,3052,14428,-2024,-182,-289,452,0
1564427110,2784,15784,-3712,989,-454,-1441,0
1564427110,3020,14896,-1908,474,265,-402,0
1564427110,2428,15528,-3044,-25,872,994,0
1564427110,3056,15652,-2180,281,971,907,0
1564427110,704,15444,-3104,-217,1381,1675,0
1564427110,3564,15068,-1852,1051,738,3152,0
1564427110,6308,14428,-1272,-466,1228,1969,0
1564427110,4428,15264,-936,1057,312,289,1
1564427110,3884,15768,-2608,374,991,946,0
1564427110,7928,5828,14216,-10024,-1646,5694,0
1564427110,9820,19232,-8544,33,-2350,2976,0
1564427110,6992,14916,-1728,1369,-319,-1284,0
1564427110,1108,14912,-216,-95,667,-2282,0
1564427110,3280,15032,-2068,908,680,1084,0
1564427110,4296,15832,-2220,1973,581,-1810,0
1564427110,5576,15420,-2264,1468,-76,-1306,1
1564427110,2596,14928,-1680,246,-463,-220,0
1564427110,2948,14892,-2012,791,-430,2291,0
1564427110,3296,15124,-1748,1160,-609,450,0
1564427110,3904,15200,-2416,806,-817,1337,0
1564427110,4624,14936,-1772,767,81,2404,0
1564427110,4424,15256,-2440,1166,386,3075,0
1564427110,4900,15288,-2052,864,470,2675,0
1564427110,5468,14944,-2052,742,-50,158,0
1564427110,5252,14988,-1636,457,74,-220,0
1564427110,3884,15248,-2196,-96,-371,-164,0
1564427110,4812,15372,-2040,-496,610,168,0
1564427111,4252,16444,-4304,-940,-221,2208,0
1564427111,5616,15060,-1464,773,-125,-348,0
1564427111,4812,15464,-2876,-616,-34,-2587,0
1564427111,4548,15164,-2468,-369,-417,-1970,0
1564427111,2248,17056,300,3256,-1175,-501,0
1564427111,8500,15464,-3576,5183,2437,2556,0
1564427111,-72,14664,-832,3913,663,1690,0
1564427111,4328,15756,-2732,561,732,-1195,0
1564427111,5364,13720,-2160,1743,1316,1247,0
1564427111,4480,14760,-2532,1147,1092,773,0
1564427111,5124,15116,-2488,556,648,299,1
1564427111,5460,14968,-2588,295,533,-2610,0
1564427111,3656,14636,-1868,776,-101,-1522,0
1564427111,3500,14556,-1884,1298,14,-937,0
1564427111,3404,14620,-2684,995,189,-376,0
1564427111,5036,15724,-3620,413,-23,212,0
1564427111,3692,14696,-2340,467,610,2402,0
1564427111,6260,15124,-2208,525,211,688,0
1564427111,5268,15124,-2688,338,475,-785,0
1564427111,3724,14928,-2252,9,447,-703,1
1564427111,4332,14400,-1928,255,909,590,0
1564427111,4084,15012,-2076,244,677,783,0
1564427111,3188,14804,-2536,818,784,2191,0
1564427111,6188,14488,-2716,823,850,2377,0
1564427111,5704,15076,-4048,936,991,1702,0
1564427111,4900,14836,-2228,976,1105,1336,0
1564427111,4988,15016,-2316,301,727,-295,0
1564427111,4040,15288,-3016,403,585,1065,0
1564427112,4864,14676,-2532,630,919,3603,0
1564427112,6860,14260,-2244,899,640,3239,0
1564427112,6844,14132,-2408,1060,614,1592,1
1564427112,6916,14364,-2516,808,1063,1180,0
1564427112,5188,14692,-2064,700,1052,1778,0
1564427112,4864,14724,-2892,570,1176,3612,0
1564427112,7568,14748,-1816,82,1110,2043,0
1564427112,5200,14912,-2660,49,34,-902,0
1564427112,6644,12552,-1900,483,-48,-591,0
1564427112,6980,14208,-2512,1072,-107,456,0
1564427112,9848,13024,-2152,573,636,-2482,0
1564427112,5688,14396,-2152,675,649,-6140,0
1564427112,2516,14760,-2756,834,-226,-3884,0
1564427112,3360,14688,-2400,1086,321,2180,0
1564427112,6464,14648,-3404,565,627,4195,0
1564427112,6740,14252,-2368,124,763,3309,0
1564427112,7112,14252,-2440,198,412,923,0
1564427112,5376,14904,-2496,-43,113,-320,0
1564427112,4980,14676,-2448,-102,224,1431,0
1564427112,8060,13432,-1904,-688,-931,-1976,1
1564427112,1100,13540,-1756,1369,-1323,-3833,0
1564427112,176,15836,-3512,-601,-1066,2309,0
1564427112,6444,14188,-2440,428,-1641,806,0
1564427112,9600,13504,-3032,3697,-1165,-3651,0
1564427112,9024,14944,-2932,409,756,1294,0
1564427112,6432,14616,-2368,-19,1553,142,0
1564427112,6428,14596,-2656,1087,671,-1157,0
1564427113,4304,14548,-2884,739,571,-636,0
1564427113,2876,15764,-3284,438,-419,-1702,0
1564427113,-8300,11672,-540,1497,87,1566,0
1564427113,7004,12540,-2312,1262,-557,-1570,0
1564427113,-1888,16640,-4984,-1373,1307,-1649,0
1564427113,8552,12748,-3528,1301,-205,-3403,0
1564427113,5768,14872,-1752,846,-887,-4334,0
1564427113,3844,15148,-3680,584,323,-5090,0
1564427113,3632,15300,-3284,519,-704,-4576,1
1564427113,3628,14296,-2996,-773,-362,-2426,0
1564427113,1396,15696,-2492,150,-20,4923,0
1564427113,3952,13868,-3196,108,3353,8684,0
1564427113,5784,14216,-2956,1572,1973,4126,0
1564427113,2540,16764,-2784,3260,-1256,7605,0
1564427113,12860,11444,-1980,2282,-1481,-4857,0
1564427113,6832,14808,-2640,1322,-411,2571,0
1564427113,7864,14160,-2804,727,-88,1094,0
1564427113,7360,14540,-2700,771,649,168,0
1564427113,6852,14776,-4408,-407,2980,-666,0
1564427113,4736,13964,-1736,1310,1103,-449,0
1564427113,5988,14096,-3360,2183,649,1854,0
1564427113,5824,14240,-1048,773,-951,-516,0
1564427113,5168,14952,-3976,-1329,-2491,-3219,0
1564427113,6132,14396,-3724,-2419,-1732,-8482,0
1564427113,4196,14984,-3528,-941,-789,-6419,0
1564427113,5844,14100,-3764,-1764,-1700,-7929,0
1564427113,3260,13048,-956,1024,-2114,-7313,0
1564427114,3736,12932,-1208,1598,-3401,-11407,0
1564427114,236,14808,-4176,5076,-2683,-8875,0
1564427114,568,14964,-2536,3776,-3621,-7610,0
1564427114,-1704,14508,-3432,1679,-876,-6299,0
1564427114,-1728,13916,-2028,2290,-4602,-11225,0
1564427114,-2156,15136,-4776,2443,-4091,-17628,0
1564427114,-5128,16204,-3576,508,-1543,-9755,0
1564427114,-5512,14628,-2396,-46,-2235,-3923,0
1564427114,-6968,14428,-2700,1624,520,5132,0
1564427114,-3848,14776,-3848,1942,3680,11153,0
1564427114,-1320,13880,-3812,1987,3935,9294,0
1564427114,172,14560,-4200,2709,4219,8409,0
1564427114,-676,15536,-3804,94,2762,9465,0
1564427114,1460,15920,-5992,-45,3581,9349,0
1564427114,3980,15516,-7068,-2248,2976,4136,0
1564427114,288,15776,-3996,116,1598,774,0
1564427114,1696,14528,-3380,-449,1901,1794,0
1564427114,1280,14544,-3792,13,1404,207,0
1564427114,1640,14396,-4236,731,1079,-151,0
1564427114,116,15588,-4468,839,260,-726,1
1564427114,1104,14488,-3572,730,516,73,0
1564427114,916,14068,-3828,1236,-180,-1146,0
1564427114,1492,14472,-2572,-1784,1173,484,0
1564427114,-1680,14464,-932,451,-1467,-3172,0
1564427114,156,14600,-1964,-2864,-367,-913,0
1564427114,972,14492,-2052,929,-2653,-469,0
1564427114,1392,15724,-5064,969,1118,964,0
1564427114,72,13652,1124,-335,-1128,1975,0
1564427115,16340,17912,-6392,1995,9918,4004,0
1564427115,568,15060,-2404,889,2217,1374,0
1564427115,2616,16300,-5756,-4603,3449,-62,0
1564427115,-836,14292,280,-1862,1159,-540,1
1564427115,1664,14416,-2712,-4309,-259,-905,0
1564427115,2672,15200,-2868,-6662,-495,-597,0
1564427115,704,16068,-3204,-4529,1124,170,0
1564427115,-2356,9704,452,-6802,-1287,2149,0
1564427115,1820,14708,1944,-801,-1475,-668,0
1564427115,1116,15268,-1552,-6157,540,-389,0
1564427115,1348,15064,784,1436,568,945,0
1564427115,1692,16376,-1576,-907,1375,64,0
1564427115,2368,15564,88,-1350,2707,-399,0
1564427115,120,17796,-1164,-1074,3275,984,0
1564427115,-436,14476,1204,-3593,1999,1571,0
1564427115,1180,15676,-784,3011,-562,1943,1
1564427115,2308,16188,8,-2130,2488,1964,1
1564427115,2152,14184,1964,802,1732,152,0
1564427115,1672,15600,272,4853,-330,-425,0
1564427115,1884,16104,-1348,7562,-2086,422,0
1564427115,1364,15660,800,8620,-1382,404,0
1564427115,1116,16748,-672,6089,-2132,138,0
1564427115,2764,15152,-1000,2687,-336,1281,0
1564427115,1840,15132,-2384,1322,-113,378,0
1564427115,2312,15012,-1948,970,564,1009,0
1564427115,3500,15020,-2300,1183,281,448,0
1564427115,2772,15704,-2272,654,382,-1210,0
1564427116,936,14856,-1284,1248,570,-719,0
1564427116,2132,14880,-1504,797,730,135,0
1564427116,1696,15700,-2068,697,504,-1549,0
1564427116,1284,14916,-1608,1180,-12,-2195,0
1564427116,1376,15604,-2740,1155,827,-199,0
1564427116,1472,15204,-2208,1230,781,95,0
1564427116,2060,15712,-2936,785,489,-868,0
1564427116,1524,15172,-2876,754,567,-603,0
1564427116,1460,15212,-2832,807,659,105,0
1564427116,1520,15480,-2772,507,676,-336,0
1564427116,244,14720,-2288,679,576,110,0
1564427116,1432,15352,-2836,711,324,-479,0
1564427116,1644,15960,-2876,895,11,-773,0
1564427116,556,14508,-2040,927,775,-327,0
1564427116,396,15328,-2132,1742,992,2879,0
1564427116,-200,15104,-2296,1905,245,3382,0
